id,budget,loss,planner,model_based
"(0, 0, 3)",0.3333333333333333,165.66666666666666,RRTstar,0
"(0, 0, 6)",0.3333333333333333,642.9333333333334,AITstar,0
"(0, 0, 14)",0.3333333333333333,210.0333333333333,RRTstar,0
"(0, 0, 17)",0.3333333333333333,100008.35001452849,SST,0
"(0, 0, 4)",0.3333333333333333,115.26666666666667,LBTRRT,0
"(0, 0, 19)",0.3333333333333333,113.60000000000001,RRTXstatic,0
"(0, 0, 0)",0.3333333333333333,100009.34299520227,SST,0
"(0, 0, 9)",0.3333333333333333,105.66666666666664,RRTstar,0
"(0, 0, 8)",0.3333333333333333,137.83333333333334,RRTXstatic,0
"(0, 0, 16)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 12)",0.3333333333333333,100008.99699803903,SST,0
"(0, 0, 10)",0.3333333333333333,165.29999999999998,RRTstar,0
"(0, 0, 15)",0.3333333333333333,50.83333333333332,LBTRRT,0
"(0, 0, 2)",0.3333333333333333,68.53333333333332,LBTRRT,0
"(0, 0, 1)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 18)",0.3333333333333333,375.29999999999995,AITstar,0
"(0, 0, 5)",0.3333333333333333,100009.18205221179,SST,0
"(0, 0, 7)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 13)",0.3333333333333333,109.63333333333334,RRTXstatic,0
"(0, 0, 11)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 21)",0.3333333333333333,121.73333333333333,RRTstar,0
"(0, 0, 23)",0.3333333333333333,503.0333333333333,AITstar,0
"(0, 0, 20)",0.3333333333333333,102.53333333333335,AITstar,0
"(0, 0, 22)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 25)",0.3333333333333333,100009.15027682215,SST,0
"(0, 0, 32)",0.3333333333333333,57.76666666666667,RRTstar,0
"(0, 0, 26)",0.3333333333333333,58.76666666666663,RRTstar,0
"(0, 0, 30)",0.3333333333333333,85.63333333333333,RRTXstatic,0
"(0, 0, 24)",0.3333333333333333,39.06666666666667,AITstar,0
"(0, 0, 36)",0.3333333333333333,87.13333333333333,RRTstar,0
"(0, 0, 28)",0.3333333333333333,45.79999999999998,RRTXstatic,0
"(0, 0, 38)",0.3333333333333333,100008.93028011762,SST,0
"(0, 0, 33)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 37)",0.3333333333333333,84.43333333333334,RRTXstatic,0
"(0, 0, 35)",0.3333333333333333,104.36666666666666,RRTstar,0
"(0, 0, 39)",0.3333333333333333,100009.10374663428,SST,1
"(0, 0, 40)",0.3333333333333333,100009.46815213759,SST,1
"(0, 0, 42)",0.3333333333333333,100008.71153353069,BITstar,1
"(0, 0, 44)",0.3333333333333333,100008.72725896409,SST,0
"(0, 0, 49)",0.3333333333333333,66.43333333333334,RRTstar,1
"(0, 0, 41)",0.3333333333333333,135.73333333333335,AITstar,1
"(0, 0, 43)",0.3333333333333333,474.4666666666667,AITstar,0
"(0, 0, 48)",0.3333333333333333,83.33333333333333,RRTstar,1
"(0, 0, 46)",0.3333333333333333,100008.74505079362,SST,1
"(0, 0, 45)",0.3333333333333333,100008.71153353069,BITstar,1
"(0, 0, 51)",0.3333333333333333,38.43333333333333,AITstar,1
"(0, 0, 54)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 50)",0.3333333333333333,56.800000000000004,RRTstar,1
"(0, 0, 53)",0.3333333333333333,100008.91214504726,SST,0
"(0, 0, 55)",0.3333333333333333,100008.53423538197,SST,1
"(0, 0, 57)",0.3333333333333333,28.099999999999998,AITstar,0
"(0, 0, 56)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 58)",0.3333333333333333,72.10000000000001,RRTstar,0
"(0, 0, 59)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 60)",0.3333333333333333,34.43333333333333,RRTstar,0
"(0, 0, 66)",0.3333333333333333,75.5,RRTstar,1
"(0, 0, 64)",0.3333333333333333,157.66666666666666,RRTstar,1
"(0, 0, 63)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 65)",0.3333333333333333,100008.71153353069,BITstar,0
"(0, 0, 68)",0.3333333333333333,179.5333333333333,RRTXstatic,0
"(0, 0, 67)",0.3333333333333333,24.599999999999998,AITstar,0
"(0, 0, 70)",0.3333333333333333,100009.4708339643,SST,1
"(0, 0, 74)",0.3333333333333333,27.23333333333333,RRTXstatic,1
"(0, 0, 71)",0.3333333333333333,100009.36135996065,SST,1
"(0, 0, 75)",0.3333333333333333,46.83333333333332,RRTXstatic,1
"(0, 0, 73)",0.3333333333333333,100009.39248297994,SST,0
"(0, 0, 76)",0.3333333333333333,102.73333333333333,AITstar,0
"(0, 0, 78)",0.3333333333333333,41.300000000000004,AITstar,1
"(0, 0, 79)",0.3333333333333333,100009.00661216713,SST,1
"(0, 0, 81)",0.3333333333333333,49.599999999999994,LBTRRT,0
