id,budget,loss,planner,model_based
"(0, 0, 71)",27.0,100010.42724996856,STRIDE,0
"(0, 0, 71)",81.0,100010.4534916944,STRIDE,0
"(0, 0, 72)",9.0,100069.12335619928,EST,0
"(0, 0, 73)",9.0,100049.402337197,EST,1
"(0, 0, 74)",9.0,100070.0054786945,RRTConnect,0
"(0, 0, 75)",9.0,100056.47527702195,ProjEST,1
"(0, 0, 76)",9.0,100057.00529220006,EST,1
"(0, 0, 77)",9.0,100025.6044557162,EST,1
"(0, 0, 77)",27.0,100018.29903988646,EST,1
"(0, 0, 78)",9.0,100068.31224920158,SBL,1
"(0, 0, 79)",9.0,100050.15700292338,ProjEST,1
"(0, 0, 80)",9.0,66762.48364612703,LBKPIECE,0
"(0, 0, 80)",27.0,66802.69298896717,LBKPIECE,0
"(0, 0, 80)",81.0,66771.25019954321,LBKPIECE,0
"(0, 0, 80)",243.0,33543.36428321612,LBKPIECE,0
"(0, 0, 80)",729.0,341.10921998902137,LBKPIECE,0
"(1, 0, 0)",27.0,100022.48328587758,RRTConnect,1
"(1, 0, 0)",81.0,100030.68942654133,RRTConnect,1
"(1, 0, 1)",27.0,100036.06252824071,ProjEST,1
"(1, 0, 1)",81.0,100011.57131111312,ProjEST,1
"(1, 0, 2)",27.0,100068.31224920158,LazyPRM,1
"(1, 0, 3)",27.0,100054.86890695174,EST,0
"(1, 0, 4)",27.0,100045.0852748892,EST,1
"(1, 0, 5)",27.0,66777.65483257924,LBKPIECE,1
"(1, 0, 5)",81.0,66865.01708343181,LBKPIECE,1
"(1, 0, 5)",243.0,33731.445758984955,LBKPIECE,1
"(1, 0, 5)",729.0,746.9365727512867,LBKPIECE,1
"(1, 0, 6)",27.0,100056.28894901903,PRM,0
"(1, 0, 7)",27.0,100022.00948611822,EST,1
"(1, 0, 7)",81.0,100024.22742304548,EST,1
"(1, 0, 8)",27.0,100053.30782145257,EST,1
"(1, 0, 9)",27.0,100068.31224920158,BKPIECE,0
"(1, 0, 10)",27.0,100027.19282288551,ProjEST,1
"(1, 0, 10)",81.0,100015.78248329206,ProjEST,1
"(1, 0, 11)",27.0,100053.78903792072,EST,0
"(1, 0, 12)",27.0,100047.67742397838,EST,1
"(1, 0, 13)",27.0,100009.16330912344,KPIECE,0
"(1, 0, 13)",81.0,100006.56003391142,KPIECE,0
"(1, 0, 13)",243.0,100007.0711355149,KPIECE,0
"(1, 0, 14)",27.0,100038.25532728356,ProjEST,0
"(1, 0, 15)",27.0,100032.83613734304,EST,1
"(1, 0, 15)",81.0,100026.11423238908,EST,1
"(1, 0, 16)",27.0,100062.15998674801,PRM,1
"(1, 0, 17)",27.0,100016.26540357001,PDST,1
"(1, 0, 17)",81.0,100016.38097614331,PDST,1
"(1, 0, 18)",27.0,100045.28715949414,ProjEST,0
"(1, 0, 19)",27.0,100011.57952358015,RRT,0
"(1, 0, 19)",81.0,100008.88545679022,RRT,0
"(1, 0, 19)",243.0,100007.11640196746,RRT,0
"(1, 0, 20)",27.0,100042.42747419704,EST,1
"(1, 0, 21)",27.0,100043.82442393537,EST,1
"(1, 0, 22)",27.0,100051.32346242694,EST,1
"(1, 0, 23)",27.0,100068.31224920158,SBL,0
"(1, 0, 24)",27.0,100047.15955674073,ProjEST,0
"(1, 0, 25)",27.0,100054.53841816403,EST,1
"(1, 0, 26)",27.0,100068.31224920158,BiEST,0
"(2, 0, 0)",81.0,100024.60900190276,ProjEST,0
"(2, 0, 1)",81.0,100068.31224920158,BKPIECE,0
"(2, 0, 2)",81.0,100009.46526835678,RRTConnect,1
