id,budget,loss,planner,model_based
"(0, 0, 71)",27.0,100076.0197943831,BKPIECE,1
"(0, 0, 72)",27.0,100011.1715906888,PRM,0
"(0, 0, 73)",27.0,66886.31861948864,LBKPIECE,0
"(0, 0, 73)",81.0,618.1805731975152,LBKPIECE,0
"(0, 0, 73)",243.0,613.2249400865293,LBKPIECE,0
"(0, 0, 74)",27.0,33459.016622765994,SBL,0
"(0, 0, 74)",81.0,111.30618679291581,SBL,0
"(0, 0, 74)",243.0,127.71650229304532,SBL,0
"(0, 0, 74)",729.0,33438.39975603751,SBL,0
"(0, 0, 75)",27.0,100010.26796763367,ProjEST,1
"(0, 0, 76)",27.0,100012.80495190698,RRT,0
"(0, 0, 77)",27.0,33430.076683956504,SBL,0
"(0, 0, 77)",81.0,33438.79523867126,SBL,0
"(0, 0, 77)",243.0,33439.81256484324,SBL,0
"(0, 0, 78)",27.0,100011.77142869536,RRT,1
"(0, 0, 79)",27.0,100010.71155312535,ProjEST,1
"(0, 0, 80)",27.0,100013.21890131157,EST,1
"(1, 0, 0)",81.0,100004.4868103122,PDST,1
"(1, 0, 1)",81.0,100002.41392941585,KPIECE,0
"(1, 0, 1)",243.0,100002.98804659024,KPIECE,0
"(1, 0, 2)",81.0,100007.48259421368,RRT,1
"(1, 0, 3)",81.0,100027.83411899589,EST,1
"(1, 0, 4)",81.0,100076.0197943831,LazyPRM,1
"(1, 0, 5)",81.0,100006.24292887845,RRT,1
"(1, 0, 6)",81.0,100076.0197943831,BiEST,0
"(1, 0, 7)",81.0,100029.06336274101,EST,0
"(1, 0, 8)",81.0,100076.0197943831,LazyPRM,1
"(1, 0, 9)",81.0,100009.86947213113,RRT,1
"(1, 0, 10)",81.0,100003.44494211864,STRIDE,1
"(1, 0, 10)",243.0,100002.95313143126,STRIDE,1
"(1, 0, 11)",81.0,100076.0197943831,BiEST,1
"(1, 0, 12)",81.0,100016.26785610673,KPIECE,1
"(1, 0, 13)",81.0,100003.6752071503,PDST,1
"(1, 0, 14)",81.0,33506.634946363425,BKPIECE,1
"(1, 0, 14)",243.0,33538.44028178168,BKPIECE,1
