id,budget,loss,planner,model_based
"(0, 0, 0)",0.3333333333333333,100000.76019794383,LazyPRM,0
"(0, 0, 1)",0.3333333333333333,100000.223605861,STRIDE,0
"(0, 0, 2)",0.3333333333333333,100000.76019794383,SBL,0
"(0, 0, 3)",0.3333333333333333,100000.76019794383,LazyPRM,0
"(0, 0, 4)",0.3333333333333333,100000.70530873326,PRM,0
"(0, 0, 5)",0.3333333333333333,100000.76019794383,BKPIECE,0
"(0, 0, 6)",0.3333333333333333,100000.88821621439,EST,0
"(0, 0, 7)",0.3333333333333333,100000.38860225235,RRT,0
"(0, 0, 8)",0.3333333333333333,100000.69468914332,RRT,0
"(0, 0, 9)",0.3333333333333333,100000.55496524351,STRIDE,0
"(0, 0, 10)",0.3333333333333333,100000.89100906476,ProjEST,0
"(0, 0, 11)",0.3333333333333333,100000.66497041074,LBKPIECE,0
"(0, 0, 12)",0.3333333333333333,100000.76019794383,SBL,0
"(0, 0, 13)",0.3333333333333333,100000.43956225809,KPIECE,0
"(0, 0, 14)",0.3333333333333333,100000.6780158085,EST,0
"(0, 0, 15)",0.3333333333333333,100000.40441375265,ProjEST,0
"(0, 0, 16)",0.3333333333333333,100000.76019794383,SBL,0
"(0, 0, 17)",0.3333333333333333,100000.64718525128,SBL,0
"(0, 0, 18)",0.3333333333333333,100000.53905708867,ProjEST,0
"(0, 0, 19)",0.3333333333333333,100000.7928656928,LBKPIECE,0
"(0, 0, 20)",0.3333333333333333,100000.6536340557,PRM,0
"(0, 0, 21)",0.3333333333333333,100000.75335102376,EST,0
"(0, 0, 22)",0.3333333333333333,100000.76019794383,SBL,0
"(0, 0, 23)",0.3333333333333333,100000.76019794383,LazyPRM,0
"(0, 0, 24)",0.3333333333333333,100000.56544779462,LBKPIECE,0
"(0, 0, 25)",0.3333333333333333,100000.4130331637,ProjEST,0
"(0, 0, 26)",0.3333333333333333,100000.60363885055,ProjEST,0
"(0, 0, 27)",0.3333333333333333,100000.63138243812,RRT,0
"(0, 0, 28)",0.3333333333333333,100000.89172532845,EST,0
"(0, 0, 29)",0.3333333333333333,100000.76019794383,BKPIECE,1
"(0, 0, 30)",0.3333333333333333,100000.76019794383,LBKPIECE,1
"(0, 0, 31)",0.3333333333333333,100000.34940393832,RRT,0
"(0, 0, 32)",0.3333333333333333,100000.62228847963,BiEST,0
"(0, 0, 33)",0.3333333333333333,100000.76019794383,PRM,1
"(0, 0, 34)",0.3333333333333333,100000.76019794383,LazyPRM,0
"(0, 0, 35)",0.3333333333333333,100000.76019794383,LBKPIECE,0
"(0, 0, 36)",0.3333333333333333,100000.76019794383,LBKPIECE,1
"(0, 0, 37)",0.3333333333333333,100000.65276776649,LBKPIECE,0
"(0, 0, 38)",0.3333333333333333,100000.59484094864,BiEST,1
"(0, 0, 39)",0.3333333333333333,100000.60668759381,BKPIECE,1
"(0, 0, 40)",0.3333333333333333,100000.8040308868,EST,0
"(0, 0, 41)",0.3333333333333333,100000.43359339754,ProjEST,0
"(0, 0, 42)",0.3333333333333333,100000.53635654924,PRM,1
"(0, 0, 43)",0.3333333333333333,100000.76019794383,BKPIECE,1
"(0, 0, 44)",0.3333333333333333,100001.1591853235,RRT,1
"(0, 0, 45)",0.3333333333333333,100000.76019794383,LazyPRM,1
"(0, 0, 46)",0.3333333333333333,100000.76019794383,SBL,1
"(0, 0, 47)",0.3333333333333333,100000.42051212442,RRT,1
"(0, 0, 48)",0.3333333333333333,100000.66052723886,EST,1
"(0, 0, 49)",0.3333333333333333,100000.85112051817,SBL,1
"(0, 0, 50)",0.3333333333333333,100000.61842448212,BKPIECE,0
"(0, 0, 51)",0.3333333333333333,100001.23002839628,EST,1
"(0, 0, 52)",0.3333333333333333,100000.69556463162,PRM,1
"(0, 0, 53)",0.3333333333333333,100000.53444056267,PRM,0
"(0, 0, 54)",0.3333333333333333,100000.63208236375,EST,1
"(0, 0, 55)",0.3333333333333333,100000.3630437652,KPIECE,0
"(0, 0, 56)",0.3333333333333333,100000.76019794383,LBKPIECE,1
"(0, 0, 57)",0.3333333333333333,100000.8257901761,BiEST,0
"(0, 0, 58)",0.3333333333333333,100000.4602205027,STRIDE,0
"(0, 0, 59)",0.3333333333333333,100000.68290848065,LazyPRM,1
"(0, 0, 60)",0.3333333333333333,100000.6880380709,LBKPIECE,1
"(0, 0, 61)",0.3333333333333333,100000.74715812597,PRM,1
"(0, 0, 62)",0.3333333333333333,100000.67353530655,KPIECE,0
"(0, 0, 63)",0.3333333333333333,100000.68895935995,BKPIECE,0
"(0, 0, 64)",0.3333333333333333,100000.76019794383,LBKPIECE,1
"(0, 0, 65)",0.3333333333333333,100000.76019794383,BKPIECE,1
"(0, 0, 66)",0.3333333333333333,100000.76019794383,BKPIECE,1
"(0, 0, 67)",0.3333333333333333,100000.76019794383,PRM,0
"(0, 0, 68)",0.3333333333333333,100000.61784497918,LBKPIECE,0
"(0, 0, 69)",0.3333333333333333,100000.58242103293,PRM,1
